sen	verb	verb_idx	cop	cop_idx	child	child_idx	child_features	child_upos	head	head_idx	head_features	head_upos	distance	attractors	metadata	swap_head	feature_vals	prefix	wrong_sen	congruent_attractors	incongruent_attractors	num_attractors	num_congruent_attractors	num_incongruent_attractors	has_attractors	only_has_congruent_attractors	only_has_incongruent_attractors	sample_weight	phenomenon	lang	grammatical_feature	ungrammatical_feature	wo	inflect_item	agreement_certainty
A campanha em si, por meio de as mensagens, já desperta em as famílias o sentimento de sensibilidade para com a causa.	desperta	12			campanha	1	{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'campanha'}	NOUN	desperta	12	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'despertar', 'Gender': 'Fem'}	VERB	11	[{'id': 4, 'form': 'si', 'lemma': 'si', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Dat', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}, 'head': 2, 'deprel': 'nmod', 'deps': [('nmod:em', 2)], 'misc': {'SpaceAfter': 'No'}}]	{'sent_id': 'FOLHA_DOC003001_SENT020', 'text': 'A campanha em si, por meio das mensagens, já desperta nas famílias o sentimento de sensibilidade para com a causa.', 'treebank': 'UD_Portuguese-Porttinari/pt_porttinari-ud-test.conllu'}	desperto	3 -> 1	A campanha em si, por meio de as mensagens, já	A campanha em si, por meio de as mensagens, já desperto em as famílias o sentimento de sensibilidade para com a causa.	[{'id': 4, 'form': 'si', 'lemma': 'si', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Dat', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}, 'head': 2, 'deprel': 'nmod', 'deps': [('nmod:em', 2)], 'misc': {'SpaceAfter': 'No'}}]	[]	1	1	0	True	True	False	0.0007363159191273	SV-P	por	3	1	SV	verb	+
«As denúncias que vêm sendo feitas procedem», disse Raia.	procedem	7			denúncias	2	{'Gender': 'Fem', 'Number': 'Plur', 'lemma': 'denúncia'}	NOUN	procedem	7	{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'proceder', 'Gender': 'Fem'}	VERB	5	[{'id': 5, 'form': 'vêm', 'lemma': 'vir', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}, 'head': 3, 'deprel': 'acl:relcl', 'deps': None, 'misc': None}]	{'text': '«As denúncias que vêm sendo feitas procedem», disse Raia.', 'sent_id': 'CF376-2', 'source': 'CETENFolha n=376 cad=Cotidiano sec=soc sem=94b', 'treebank': 'UD_Portuguese-Bosque/pt_bosque-ud-train.conllu'}	procedemos	3 -> 1	«As denúncias que vêm sendo feitas	«As denúncias que vêm sendo feitas procedemos», disse Raia.	[{'id': 5, 'form': 'vêm', 'lemma': 'vir', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}, 'head': 3, 'deprel': 'acl:relcl', 'deps': None, 'misc': None}]	[]	1	1	0	True	True	False	0.0005207913101939	SV-P	por	3	1	SV	verb	+
Defensor acérrimo de ' todas as medidas que visem a aproximação a_ as bases ' , salienta que ' esse esforço de democratização só será real se as eleições directas se estenderem a todos os órgãos partidários ' .	salienta	16			Defensor	0	{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'defensor'}	NOUN	salienta	16	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'salientar', 'Gender': 'Masc'}	VERB	16	[{'id': 9, 'form': 'visem', 'lemma': 'visar', 'upos': 'VERB', 'xpos': 'V', 'feats': {'Mood': 'Sub', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'visar'}, 'head': 7, 'deprel': 'amod', 'deps': None, 'misc': None}]	"{'sent_id': '37227', 'text': ""Defensor acérrimo de ' todas as medidas que visem a aproximação às bases ' , salienta que ' esse esforço de democratização só será real se as eleições directas se estenderem a todos os órgãos partidários ' ."", 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-test.conllu'}"	saliento	3 -> 1	Defensor acérrimo de ' todas as medidas que visem a aproximação a_ as bases ' ,	Defensor acérrimo de ' todas as medidas que visem a aproximação a_ as bases ' , saliento que ' esse esforço de democratização só será real se as eleições directas se estenderem a todos os órgãos partidários ' .	[{'id': 9, 'form': 'visem', 'lemma': 'visar', 'upos': 'VERB', 'xpos': 'V', 'feats': {'Mood': 'Sub', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'visar'}, 'head': 7, 'deprel': 'amod', 'deps': None, 'misc': None}]	[]	1	1	0	True	True	False	0.0035608237848997	SV-P	por	3	1	SV	verb	+
Ainda assim, os planos de o Planalto de dedicar apoio total a o ex-ministro Fernando Henrique Cardoso, como esta Folha revelou em a edição de ontem, esbarram em problemas.	esbarram	29			planos	4	{'Gender': 'Masc', 'Number': 'Plur', 'lemma': 'plano'}	NOUN	esbarram	29	{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'esbarrar', 'Gender': 'Masc'}	VERB	25	[{'id': 10, 'form': 'dedicar', 'lemma': 'dedicar', 'upos': 'VERB', 'xpos': None, 'feats': {'Number': 'Sing', 'Person': '3', 'VerbForm': 'Inf'}, 'head': 5, 'deprel': 'acl', 'deps': None, 'misc': None}, {'id': 23, 'form': 'revelou', 'lemma': 'revelar', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'revelar', 'Gender': 'Fem'}, 'head': 30, 'deprel': 'advcl', 'deps': None, 'misc': None}]	{'text': 'Ainda assim, os planos do Planalto de dedicar apoio total ao ex-ministro Fernando Henrique Cardoso, como esta Folha revelou na edição de ontem, esbarram em problemas.', 'sent_id': 'CF134-5', 'source': 'CETENFolha n=134 cad=Opinião sec=opi sem=94b', 'treebank': 'UD_Portuguese-Bosque/pt_bosque-ud-train.conllu'}	esbarramos	3 -> 1	Ainda assim, os planos de o Planalto de dedicar apoio total a o ex-ministro Fernando Henrique Cardoso, como esta Folha revelou em a edição de ontem,	Ainda assim, os planos de o Planalto de dedicar apoio total a o ex-ministro Fernando Henrique Cardoso, como esta Folha revelou em a edição de ontem, esbarramos em problemas.	[{'id': 10, 'form': 'dedicar', 'lemma': 'dedicar', 'upos': 'VERB', 'xpos': None, 'feats': {'Number': 'Sing', 'Person': '3', 'VerbForm': 'Inf'}, 'head': 5, 'deprel': 'acl', 'deps': None, 'misc': None}, {'id': 23, 'form': 'revelou', 'lemma': 'revelar', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'revelar', 'Gender': 'Fem'}, 'head': 30, 'deprel': 'advcl', 'deps': None, 'misc': None}]	[]	2	2	0	True	True	False	0.0037091914426039	SV-P	por	3	1	SV	verb	+
Esse palco, além de revelar inúmeros talentos que depois se «refugiaram» em a Europa, como Sonia Motta, serviu para Marilena inaugurar a fase mais fértil de sua carreira.	serviu	22			palco	1	{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'palco'}	NOUN	serviu	22	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'servir', 'Gender': 'Masc'}	VERB	21	[{'id': 11, 'form': 'se', 'lemma': 'se', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Acc', 'Gender': 'Masc', 'Number': 'Plur', 'Person': '3', 'PronType': 'Prs'}, 'head': 13, 'deprel': 'expl', 'deps': None, 'misc': None}, {'id': 13, 'form': 'refugiaram', 'lemma': 'refugiar', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'VerbForm': 'Fin'}, 'head': 8, 'deprel': 'acl:relcl', 'deps': None, 'misc': {'SpaceAfter': 'No'}}]	{'text': 'Esse palco, além de revelar inúmeros talentos que depois se «refugiaram» na Europa, como Sonia Motta, serviu para Marilena inaugurar a fase mais fértil de sua carreira.', 'sent_id': 'CF110-2', 'source': 'CETENFolha n=110 cad=Ilustrada sec=nd sem=94b', 'treebank': 'UD_Portuguese-Bosque/pt_bosque-ud-train.conllu'}	servi	3 -> 1	Esse palco, além de revelar inúmeros talentos que depois se «refugiaram» em a Europa, como Sonia Motta,	Esse palco, além de revelar inúmeros talentos que depois se «refugiaram» em a Europa, como Sonia Motta, servi para Marilena inaugurar a fase mais fértil de sua carreira.	[{'id': 11, 'form': 'se', 'lemma': 'se', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Acc', 'Gender': 'Masc', 'Number': 'Plur', 'Person': '3', 'PronType': 'Prs'}, 'head': 13, 'deprel': 'expl', 'deps': None, 'misc': None}, {'id': 13, 'form': 'refugiaram', 'lemma': 'refugiar', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'VerbForm': 'Fin'}, 'head': 8, 'deprel': 'acl:relcl', 'deps': None, 'misc': {'SpaceAfter': 'No'}}]	[]	2	2	0	True	True	False	0.004192492682378	SV-P	por	3	1	SV	verb	+
Dias depois, o presidente-ditador Costa e Silva, que viera a São Paulo para inaugurar a Faculdade de Engenharia de a FAAP ocupou a mesma suíte presidencial.	ocupou	23			presidente-ditador	4	{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'predisente-ditador'}	NOUN	ocupou	23	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'ocupar', 'Gender': 'Masc'}	VERB	19	[{'id': 11, 'form': 'viera', 'lemma': 'vir', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pqp', 'VerbForm': 'Fin', 'lemma': 'vir'}, 'head': 5, 'deprel': 'acl:relcl', 'deps': [('acl:relcl', 5)], 'misc': None}]	{'sent_id': 'FOLHA_DOC003164_SENT020', 'text': 'Dias depois, o presidente-ditador Costa e Silva, que viera a São Paulo para inaugurar a Faculdade de Engenharia da FAAP ocupou a mesma suíte presidencial.', 'treebank': 'UD_Portuguese-Porttinari/pt_porttinari-ud-train.conllu'}	ocupei	3 -> 1	Dias depois, o presidente-ditador Costa e Silva, que viera a São Paulo para inaugurar a Faculdade de Engenharia de a FAAP	Dias depois, o presidente-ditador Costa e Silva, que viera a São Paulo para inaugurar a Faculdade de Engenharia de a FAAP ocupei a mesma suíte presidencial.	[{'id': 11, 'form': 'viera', 'lemma': 'vir', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pqp', 'VerbForm': 'Fin', 'lemma': 'vir'}, 'head': 5, 'deprel': 'acl:relcl', 'deps': [('acl:relcl', 5)], 'misc': None}]	[]	1	1	0	True	True	False	0.0153483783831885	SV-P	por	3	1	SV	verb	+
Entretanto, o violento incêndio que deflagrou terça-feira em o concelho de o Fundão, entre as povoações de Barco e Lavacolhos, voltou a reacender se em a madrugada de ontem, após ter sido considerado extinto em a quarta-feira, segundo informação de os bombeiros locais.	voltou	23			incêndio	4	{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'incêndio'}	NOUN	voltou	23	{'ExtPos': 'AUX', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'voltar', 'Gender': 'Masc'}	VERB	19	[{'id': 7, 'form': 'deflagrou', 'lemma': 'deflagrar', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'deflagrar', 'Gender': 'Masc'}, 'head': 5, 'deprel': 'acl:relcl', 'deps': None, 'misc': None}]	{'text': 'Entretanto, o violento incêndio que deflagrou terça-feira no concelho do Fundão, entre as povoações de Barco e Lavacolhos, voltou a reacender-se na madrugada de ontem, após ter sido considerado extinto na quarta-feira, segundo informação dos bombeiros locais.', 'sent_id': 'CP626-3', 'source': 'CETEMPúblico n=626 sec=nd sem=91b', 'treebank': 'UD_Portuguese-Bosque/pt_bosque-ud-train.conllu'}	voltei	3 -> 1	Entretanto, o violento incêndio que deflagrou terça-feira em o concelho de o Fundão, entre as povoações de Barco e Lavacolhos,	Entretanto, o violento incêndio que deflagrou terça-feira em o concelho de o Fundão, entre as povoações de Barco e Lavacolhos, voltei a reacender se em a madrugada de ontem, após ter sido considerado extinto em a quarta-feira, segundo informação de os bombeiros locais.	[{'id': 7, 'form': 'deflagrou', 'lemma': 'deflagrar', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'deflagrar', 'Gender': 'Masc'}, 'head': 5, 'deprel': 'acl:relcl', 'deps': None, 'misc': None}]	[]	1	1	0	True	True	False	0.0002092960688616	SV-P	por	3	1	SV	verb	+
A canga, opção para quando bate o cansaço e esticar se em o chão torna se a melhor alternativa, custa R$ 60.	custa	21			canga	1	{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'canga'}	NOUN	custa	21	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'custar', 'Gender': 'Fem'}	VERB	20	[{'id': 7, 'form': 'bate', 'lemma': 'bater', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'bater', 'Gender': 'Masc'}, 'head': 4, 'deprel': 'acl', 'deps': [('acl:para', 4)], 'misc': None}, {'id': 12, 'form': 'se', 'lemma': 'se', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Nom', 'Person': '3', 'PronType': 'Prs'}, 'head': 11, 'deprel': 'expl', 'deps': [('expl', 11)], 'misc': None}, {'id': 16, 'form': 'torna', 'lemma': 'tornar', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}, 'head': 7, 'deprel': 'conj', 'deps': [('acl:para', 4), ('conj:e', 7)], 'misc': None}, {'id': 17, 'form': 'se', 'lemma': 'se', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Nom', 'Person': '3', 'PronType': 'Prs'}, 'head': 16, 'deprel': 'expl', 'deps': [('expl', 16)], 'misc': None}]	{'sent_id': 'FOLHA_DOC003102_SENT019', 'text': 'A canga, opção para quando bate o cansaço e esticar-se no chão torna-se a melhor alternativa, custa R$ 60.', 'treebank': 'UD_Portuguese-Porttinari/pt_porttinari-ud-train.conllu'}	custo	3 -> 1	A canga, opção para quando bate o cansaço e esticar se em o chão torna se a melhor alternativa,	A canga, opção para quando bate o cansaço e esticar se em o chão torna se a melhor alternativa, custo R$ 60.	[{'id': 7, 'form': 'bate', 'lemma': 'bater', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'bater', 'Gender': 'Masc'}, 'head': 4, 'deprel': 'acl', 'deps': [('acl:para', 4)], 'misc': None}, {'id': 12, 'form': 'se', 'lemma': 'se', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Nom', 'Person': '3', 'PronType': 'Prs'}, 'head': 11, 'deprel': 'expl', 'deps': [('expl', 11)], 'misc': None}, {'id': 16, 'form': 'torna', 'lemma': 'tornar', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}, 'head': 7, 'deprel': 'conj', 'deps': [('acl:para', 4), ('conj:e', 7)], 'misc': None}, {'id': 17, 'form': 'se', 'lemma': 'se', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Nom', 'Person': '3', 'PronType': 'Prs'}, 'head': 16, 'deprel': 'expl', 'deps': [('expl', 16)], 'misc': None}]	[]	4	4	0	True	True	False	0.0049092239681522	SV-P	por	3	1	SV	verb	+
O eurodeputado António Capucho , um eterno candidato a candidato que nunca avançou , voltou a não avançar .	voltou	14			eurodeputado	1	{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'eurodeputado'}	NOUN	voltou	14	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'voltar', 'Gender': 'Masc'}	VERB	13	[{'id': 13, 'form': 'avançou', 'lemma': 'avançar', 'upos': 'VERB', 'xpos': 'V', 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'avançar'}, 'head': 8, 'deprel': 'amod', 'deps': None, 'misc': None}]	{'sent_id': '22384', 'text': 'O eurodeputado António Capucho , um eterno candidato a candidato que nunca avançou , voltou a não avançar .', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-train.conllu'}	voltei	3 -> 1	O eurodeputado António Capucho , um eterno candidato a candidato que nunca avançou ,	O eurodeputado António Capucho , um eterno candidato a candidato que nunca avançou , voltei a não avançar .	[{'id': 13, 'form': 'avançou', 'lemma': 'avançar', 'upos': 'VERB', 'xpos': 'V', 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'avançar'}, 'head': 8, 'deprel': 'amod', 'deps': None, 'misc': None}]	[]	1	1	0	True	True	False	0.0001277807578313	SV-P	por	3	1	SV	verb	+
Motoristas parceiros que recorrentemente cancelam viagens prejudicam o uso de a plataforma e violam os termos de uso.	prejudicam	6			Motoristas	0	{'Number': 'Plur', 'lemma': 'motorista'}	NOUN	prejudicam	6	{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'prejudicar'}	VERB	6	[{'id': 5, 'form': 'cancelam', 'lemma': 'cancelar', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'cancelar'}, 'head': 1, 'deprel': 'acl:relcl', 'deps': [('acl:relcl', 1)], 'misc': None}]	{'sent_id': 'FOLHA_DOC003066_SENT065', 'text': 'Motoristas parceiros que recorrentemente cancelam viagens prejudicam o uso da plataforma e violam os termos de uso.', 'treebank': 'UD_Portuguese-Porttinari/pt_porttinari-ud-test.conllu'}	prejudicamos	3 -> 1	Motoristas parceiros que recorrentemente cancelam viagens	Motoristas parceiros que recorrentemente cancelam viagens prejudicamos o uso de a plataforma e violam os termos de uso.	[{'id': 5, 'form': 'cancelam', 'lemma': 'cancelar', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'cancelar'}, 'head': 1, 'deprel': 'acl:relcl', 'deps': [('acl:relcl', 1)], 'misc': None}]	[]	1	1	0	True	True	False	0.0027279038188711	SV-P	por	3	1	SV	verb	+
Os sicários de o faraó Edison, cujo «trust» controlava as patentes de as máquinas de filmar forçaram o grande êxodo.	forçaram	19			sicários	1	{'Gender': 'Masc', 'Number': 'Plur', 'lemma': 'sicário'}	NOUN	forçaram	19	{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'forçar', 'Gender': 'Masc'}	VERB	18	[{'id': 12, 'form': 'controlava', 'lemma': 'controlar', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Imp', 'VerbForm': 'Fin', 'lemma': 'controlar', 'Gender': 'Masc'}, 'head': 5, 'deprel': 'acl:relcl', 'deps': None, 'misc': None}]	{'text': 'Os sicários do faraó Edison, cujo «trust» controlava as patentes das máquinas de filmar forçaram o grande êxodo.', 'sent_id': 'CP170-4', 'source': 'CETEMPúblico n=170 sec=clt sem=91b', 'treebank': 'UD_Portuguese-Bosque/pt_bosque-ud-train.conllu'}	forçáramos	3 -> 1	Os sicários de o faraó Edison, cujo «trust» controlava as patentes de as máquinas de filmar	Os sicários de o faraó Edison, cujo «trust» controlava as patentes de as máquinas de filmar forçáramos o grande êxodo.	[{'id': 12, 'form': 'controlava', 'lemma': 'controlar', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Imp', 'VerbForm': 'Fin', 'lemma': 'controlar', 'Gender': 'Masc'}, 'head': 5, 'deprel': 'acl:relcl', 'deps': None, 'misc': None}]	[]	1	1	0	True	True	False	0.0023834161880185	SV-P	por	3	1	SV	verb	+
Já os métodos convencionais de recuperação de metano que utilizam a variação natural de pressão em o reservatório recuperam cerca de 50% de o metano adsorvido (IPCC, 2005).	recuperam	18			métodos	2	{'Gender': 'Masc', 'Number': 'Plur', 'lemma': 'método'}	NOUN	recuperam	18	{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'recuperar', 'Gender': 'Masc'}	VERB	16	[{'id': 10, 'form': 'utilizam', 'lemma': 'utilizar', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'utilizar', 'Gender': 'Masc'}, 'head': 3, 'deprel': 'acl:relcl', 'deps': None, 'misc': None}]	{'text': 'Já os métodos convencionais de recuperação de metano que utilizam a variação natural de pressão no reservatório recuperam cerca de 50% do metano adsorvido (IPCC, 2005).', 'sent_id': '161-20150810-MONOGRAFIA_0-213', 'treebank': 'UD_Portuguese-PetroGold/pt_petrogold-ud-train.conllu'}	recuperamos	3 -> 1	Já os métodos convencionais de recuperação de metano que utilizam a variação natural de pressão em o reservatório	Já os métodos convencionais de recuperação de metano que utilizam a variação natural de pressão em o reservatório recuperamos cerca de 50% de o metano adsorvido (IPCC, 2005).	[{'id': 10, 'form': 'utilizam', 'lemma': 'utilizar', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'utilizar', 'Gender': 'Masc'}, 'head': 3, 'deprel': 'acl:relcl', 'deps': None, 'misc': None}]	[]	1	1	0	True	True	False	0.0016691361491717	SV-P	por	3	1	SV	verb	+
Os sicários de o faraó Edison, cujo «trust» controlava as patentes de as máquinas de filmar forçaram o grande êxodo.	forçaram	19			sicários	1	{'Gender': 'Masc', 'Number': 'Plur', 'lemma': 'sicário'}	NOUN	forçaram	19	{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'forçar', 'Gender': 'Masc'}	VERB	18	[{'id': 12, 'form': 'controlava', 'lemma': 'controlar', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Imp', 'VerbForm': 'Fin', 'lemma': 'controlar', 'Gender': 'Masc'}, 'head': 5, 'deprel': 'acl:relcl', 'deps': None, 'misc': None}]	{'text': 'Os sicários do faraó Edison, cujo «trust» controlava as patentes das máquinas de filmar forçaram o grande êxodo.', 'sent_id': 'CP170-4', 'source': 'CETEMPúblico n=170 sec=clt sem=91b', 'treebank': 'UD_Portuguese-Bosque/pt_bosque-ud-train.conllu'}	forçámos	3 -> 1	Os sicários de o faraó Edison, cujo «trust» controlava as patentes de as máquinas de filmar	Os sicários de o faraó Edison, cujo «trust» controlava as patentes de as máquinas de filmar forçámos o grande êxodo.	[{'id': 12, 'form': 'controlava', 'lemma': 'controlar', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Imp', 'VerbForm': 'Fin', 'lemma': 'controlar', 'Gender': 'Masc'}, 'head': 5, 'deprel': 'acl:relcl', 'deps': None, 'misc': None}]	[]	1	1	0	True	True	False	0.0023834161880185	SV-P	por	3	1	SV	verb	+
