	sen	verb	verb_idx	cop	cop_idx	child	child_idx	child_features	child_upos	head	head_idx	head_features	head_upos	distance	attractors	metadata	swap_head	feature_vals	prefix	wrong_sen	congruent_attractors	incongruent_attractors	num_attractors	num_congruent_attractors	num_incongruent_attractors	has_attractors	only_has_congruent_attractors	only_has_incongruent_attractors	sample_weight	phenomenon	lang	grammatical_feature	ungrammatical_feature	wo	inflect_item	agreement_certainty	sen_prob	wrong_prob	sen_nll	wrong_nll	delta
556	The situation in Iraq is only going to get better this way.	going	6	is	4.0	situation	1	{'Number': 'Sing', 'lemma': 'situation'}	NOUN	is	4	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	3	[]	{'sent_id': 'weblog-juancole.com_juancole_20051126063000_ENG_20051126_063000-0035', 'text': 'The situation in Iraq is only going to get better this way.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu'}	am	3 -> 1	The situation in Iraq	The situation in Iraq am only going to get better this way.	[]	[]	0	0	0	False	False	False	3.184623654544957e-06	SV-P	eng	3	1	SV	aux	+	[-3.217226505279541, -8.112380027770996, -1.4668951034545898, -2.9990053176879883, -1.016139030456543, -6.171581268310547, -2.1553268432617188, -0.13702774047851562, -0.26592254638671875, -6.084997177124023, -5.994150638580322, -4.2617645263671875, -0.6509819030761719]	[-3.217226505279541, -8.112380027770996, -1.4668951034545898, -2.9990053176879883, -12.844127655029297, -9.274703979492188, -3.4066038131713867, -0.13097095489501953, -0.2591533660888672, -5.594666481018066, -5.965474605560303, -4.509927749633789, -0.73712158203125]	42.53340148925781	58.51825714111328	15.984855651855469
557	I guess if you have a schtick that is a resounding success once, you ca n't help but trot it out every time your act is going sour.	going	27	is	26.0	act	25	{'Number': 'Sing', 'lemma': 'act'}	NOUN	is	26	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	1	[]	"{'sent_id': 'newsgroup-groups.google.com_INTPunderground_b2c62e87877e4a22_ENG_20050906_165900-0088', 'text': ""I guess if you have a schtick that is a resounding success once, you can't help but trot it out every time your act is going sour."", 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu'}"	am	3 -> 1	I guess if you have a schtick that is a resounding success once, you ca n't help but trot it out every time your act	I guess if you have a schtick that is a resounding success once, you ca n't help but trot it out every time your act am going sour.	[]	[]	0	0	0	False	False	False	4.257518254739248e-07	SV-P	eng	3	1	SV	aux	+	[-3.991537094116211, -5.490320205688477, -4.315240859985352, -0.6597023010253906, -3.0429611206054688, -1.4575157165527344, -10.77940559387207, -2.42056941986084, -1.9512214660644531, -2.176349639892578, -3.3728246688842773, -9.560558319091797, -0.41553306579589844, -7.90693998336792, -1.5287284851074219, -0.8315753936767578, -12.517524719238281, -3.0274438858032227, -0.930882453918457, -0.00067138671875, -3.253000259399414, -0.3058204650878906, -7.868777751922607, -0.20357131958007812, -0.013231277465820312, -2.3207521438598633, -1.0551586151123047, -4.403712272644043, -4.267518043518066, -1.2108640670776367, -4.882540702819824, -6.653834819793701, -0.33855628967285156]	[-3.991537094116211, -5.490320205688477, -4.315240859985352, -0.6597023010253906, -3.0429611206054688, -1.4575157165527344, -10.77940559387207, -2.42056941986084, -1.9512214660644531, -2.176349639892578, -3.3728246688842773, -9.560558319091797, -0.41553306579589844, -7.90693998336792, -1.5287284851074219, -0.8315753936767578, -12.517524719238281, -3.0274438858032227, -0.930882453918457, -0.00067138671875, -3.253000259399414, -0.3058204650878906, -7.868777751922607, -0.20357131958007812, -0.013231277465820312, -2.3207521438598633, -1.0551586151123047, -4.403712272644043, -4.267518043518066, -10.27706527709961, -7.283918857574463, -8.479632377624512, -0.5530643463134766]	113.15484619140625	126.66272735595703	13.507881164550781
558	What, for instance, is 'appropriate after-sales service'?	service	9	is	5.0	What	0	{'PronType': 'Int', 'lemma': 'what'}	PRON	is	5	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	5	[]	"{'sent_id': 'en_lines-ud-test-doc5-4746', 'text': ""What, for instance, is 'appropriate after-sales service'?"", 'treebank': 'UD_English-LinES/en_lines-ud-test.conllu'}"	am	3 -> 1	What, for instance,	What, for instance, am 'appropriate after-sales service'?	[]	[]	0	0	0	False	False	False	5.686827954544568e-06	SV-P	eng	3	1	SV	aux	+	[-5.070568084716797, -6.782017707824707, -5.037872314453125, -1.8356542587280273, -0.026868820190429688, -1.4594459533691406, -7.130395889282227, -8.05881118774414, -10.625844955444336, -0.9359521865844727, -4.22885799407959, -0.5507450103759766, -0.5533533096313477]	[-5.070568084716797, -6.782017707824707, -5.037872314453125, -1.8356542587280273, -0.026868820190429688, -7.174375534057617, -10.319469451904297, -8.67876148223877, -11.030834197998047, -1.108388900756836, -4.441719055175781, -0.6095266342163086, -0.9279775619506836]	52.29638671875	63.04403305053711	10.74764633178711
559	This is not to say that everyone else is living pleasantly and well under a decent regime.	living	9	is	8.0	everyone	6	{'Number': 'Sing', 'lemma': 'everyone'}	PRON	is	8	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	2	[]	{'sent_id': 'en_lines-ud-train-doc3-1187', 'text': 'This is not to say that everyone else is living pleasantly and well under a decent regime.', 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}	am	3 -> 1	This is not to say that everyone else	This is not to say that everyone else am living pleasantly and well under a decent regime.	[]	[]	0	0	0	False	False	False	4.975974460226497e-06	SV-P	eng	3	1	SV	aux	+	[-4.5151848793029785, -1.6151304244995117, -3.8591041564941406, -3.6517038345336914, -0.3006448745727539, -0.2662506103515625, -4.869750022888184, -4.674415588378906, -1.3110628128051758, -6.203756332397461, -11.869808197021484, -2.5944271087646484, -3.7708539962768555, -4.139110565185547, -3.286703109741211, -8.465044975280762, -2.612034797668457, -0.6506862640380859]	[-4.5151848793029785, -1.6151304244995117, -3.8591041564941406, -3.6517038345336914, -0.3006448745727539, -0.2662506103515625, -4.869750022888184, -4.674415588378906, -10.843067169189453, -7.484434127807617, -12.028432846069336, -2.671576499938965, -4.040318489074707, -4.713335990905762, -3.1268310546875, -7.868260860443115, -2.9038963317871094, -0.7254562377929688]	68.65567016601562	80.15779876708984	11.502128601074219
560	And of all the people who the county is getting to find a replacement...is none other than Lee Brown, the original supervisor of the Atlanta PD, who was in office during the murders and the subsequent investigation.	getting	9	is	8.0	county	7	{'Number': 'Sing', 'lemma': 'county'}	NOUN	is	8	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	1	[]	{'sent_id': 'weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0046', 'text': 'And of all the people who the county is getting to find a replacement...is none other than Lee Brown, the original supervisor of the Atlanta PD, who was in office during the murders and the subsequent investigation.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu'}	am	3 -> 1	And of all the people who the county	And of all the people who the county am getting to find a replacement...is none other than Lee Brown, the original supervisor of the Atlanta PD, who was in office during the murders and the subsequent investigation.	[]	[]	0	0	0	False	False	False	4.257518254739248e-07	SV-P	eng	3	1	SV	aux	+	[-6.304553508758545, -5.200063705444336, -4.623448371887207, -0.6278924942016602, -3.442084312438965, -1.589512825012207, -8.01445198059082, -8.584922790527344, -2.9100732803344727, -5.487246513366699, -2.198667526245117, -5.354403495788574, -2.9076480865478516, -5.702944755554199, -5.284208297729492, -5.095507621765137, -5.808692455291748, -0.3098325729370117, -0.05724334716796875, -7.386926174163818, -5.738173961639404, -1.3123855590820312, -1.0503168106079102, -5.374472618103027, -8.019107818603516, -1.2037115097045898, -1.0133333206176758, -9.315688133239746, -7.7329792976379395, -2.1911144256591797, -0.7801456451416016, -1.748769760131836, -3.994317054748535, -3.2204065322875977, -2.762744903564453, -0.40917301177978516, -4.845616340637207, -2.2653989791870117, -2.4320907592773438, -3.0123748779296875, -2.742229461669922, -0.5747060775756836]	[-6.304553508758545, -5.200063705444336, -4.623448371887207, -0.6278924942016602, -3.442084312438965, -1.589512825012207, -8.01445198059082, -8.584922790527344, -13.010473251342773, -7.729063034057617, -2.933526039123535, -5.3522539138793945, -3.6327991485595703, -5.674875736236572, -4.796769142150879, -5.141458988189697, -5.3896164894104, -0.24736404418945312, -0.0948038101196289, -7.437053203582764, -5.8670654296875, -1.560129165649414, -1.0875129699707031, -5.445672035217285, -8.080301284790039, -1.1406784057617188, -1.0603103637695312, -9.316965103149414, -7.3416948318481445, -2.2399282455444336, -0.7996482849121094, -1.7808866500854492, -3.9575090408325195, -3.319194793701172, -2.6932106018066406, -0.44815635681152344, -4.863409042358398, -2.2583303451538086, -2.4568748474121094, -3.153294563293457, -2.7256345748901367, -0.5782060623168945]	158.6295928955078	172.00160217285156	13.37200927734375
561	Now, however, he is to go before the courts once more because the public prosecutor is appealing.	appealing	18	is	17.0	prosecutor	16	{'Number': 'Sing', 'lemma': 'prosecutor'}	NOUN	is	17	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	1	[]	{'sent_id': 'en_partut-ud-96', 'text': 'Now, however, he is to go before the courts once more because the public prosecutor is appealing.', 'treebank': 'UD_English-ParTUT/en_partut-ud-train.conllu'}	am	3 -> 1	Now, however, he is to go before the courts once more because the public prosecutor	Now, however, he is to go before the courts once more because the public prosecutor am appealing.	[]	[]	0	0	0	False	False	False	4.257518254739248e-07	SV-P	eng	3	1	SV	aux	+	[-6.550475120544434, -1.727259635925293, -5.304782867431641, -0.024580955505371094, -3.8164167404174805, -1.5775089263916016, -5.825292587280273, -3.9716243743896484, -3.555243492126465, -0.7558202743530273, -4.170187950134277, -3.739607810974121, -0.8908863067626953, -4.965268135070801, -1.892989158630371, -5.800685882568359, -1.871272087097168, -2.592435836791992, -3.7249746322631836, -3.5084524154663086]	[-6.550475120544434, -1.727259635925293, -5.304782867431641, -0.024580955505371094, -3.8164167404174805, -1.5775089263916016, -5.825292587280273, -3.9716243743896484, -3.555243492126465, -0.7558202743530273, -4.170187950134277, -3.739607810974121, -0.8908863067626953, -4.965268135070801, -1.892989158630371, -5.800685882568359, -1.871272087097168, -13.100310325622559, -9.606668472290039, -4.1712141036987305]	66.26576232910156	83.3180923461914	17.052330017089844
562	My foot is covering approximately 300 miles of mycelium.	covering	3	is	2.0	foot	1	{'Number': 'Sing', 'lemma': 'foot'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	1	[]	{'sent_id': 'en_partut-ud-899', 'text': 'My foot is covering approximately 300 miles of mycelium.', 'treebank': 'UD_English-ParTUT/en_partut-ud-dev.conllu'}	'm	3 -> 1	My foot	My foot 'm covering approximately 300 miles of mycelium.	[]	[]	0	0	0	False	False	False	4.257518254739248e-07	SV-P	eng	3	1	SV	aux	+	[-5.888376235961914, -8.549015045166016, -1.3048009872436523, -11.099442481994629, -8.167852401733398, -0.33264827728271484, -2.1235389709472656, -1.1711626052856445, -1.967972755432129, -1.7223892211914062, -1.6860065460205078, -12.623262405395508, -0.328704833984375, -1.9166011810302734]	[-5.888376235961914, -8.549015045166016, -9.529508590698242, -5.268643856048584, -15.761957168579102, -10.321024894714355, -0.5590381622314453, -2.0786542892456055, -1.0074357986450195, -1.6193275451660156, -2.5001296997070312, -2.6057662963867188, -13.585548400878906, -0.48320770263671875, -2.177846908569336]	58.88177490234375	81.93548583984375	23.0537109375
563	This cute little stunt is only going to prove just how fanatic the extremist Muslims are.	going	6	is	4.0	stunt	3	{'Number': 'Sing', 'lemma': 'stunt'}	NOUN	is	4	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	1	[]	{'sent_id': 'weblog-blogspot.com_aggressivevoicedaily_20060814163400_ENG_20060814_163400-0012', 'text': 'This cute little stunt is only going to prove just how fanatic the extremist Muslims are.', 'treebank': 'UD_English-EWT/en_ewt-ud-dev.conllu'}	am	3 -> 1	This cute little stunt	This cute little stunt am only going to prove just how fanatic the extremist Muslims are.	[]	[]	0	0	0	False	False	False	4.257518254739248e-07	SV-P	eng	3	1	SV	aux	+	[-4.5151848793029785, -7.392884731292725, -1.4885644912719727, -10.65451717376709, -2.700990676879883, -5.32288932800293, -2.8012218475341797, -0.04288291931152344, -5.604063034057617, -5.727957248687744, -0.04955101013183594, -10.815013885498047, -1.7747478485107422, -10.105923652648926, -3.8041162490844727, -0.5973796844482422, -0.980804443359375]	[-4.5151848793029785, -7.392884731292725, -1.4885644912719727, -10.65451717376709, -10.777512550354004, -6.667805194854736, -2.7062883377075195, -0.04783439636230469, -5.946558952331543, -5.94685173034668, -0.11530494689941406, -10.669127464294434, -2.4092531204223633, -10.175950050354004, -4.02447509765625, -0.5574789047241211, -1.072610855102539]	74.37869262695312	85.16820526123047	10.789512634277344
564	If a pair is n't leaving eggs... check the following:	leaving	5	is	3.0	pair	2	{'Number': 'Sing', 'lemma': 'pair'}	NOUN	is	3	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	1	[]	"{'sent_id': 'answers-20111108105520AA73Axw_ans-0036', 'text': ""If a pair isn't leaving eggs... check the following:"", 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu'}"	am	3 -> 1	If a pair	If a pair am n't leaving eggs... check the following:	[]	[]	0	0	0	False	False	False	4.257518254739248e-07	SV-P	eng	3	1	SV	aux	+	[-5.050828456878662, -4.443987846374512, -7.084224700927734, -3.679462432861328, -8.697259902954102, -1.750077247619629, -0.00089263916015625, -9.949274063110352, -12.500056266784668, -5.681913375854492, -9.09910774230957, -1.3564462661743164, -6.056166172027588, -1.2119884490966797]	[-5.050828456878662, -4.443987846374512, -7.084224700927734, -11.951493263244629, -8.765800476074219, -1.4485435485839844, -0.0022029876708984375, -9.335535049438477, -12.136553764343262, -5.449490547180176, -9.358055114746094, -1.886122703552246, -5.9373040199279785, -1.5250587463378906]	76.56168365478516	84.37519836425781	7.813514709472656
565	My vet told me when a dog is vomiting a lot, it could be a sign of obstruction.	vomiting	8	is	7.0	dog	6	{'Number': 'Sing', 'lemma': 'dog'}	NOUN	is	7	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	1	[]	{'sent_id': 'answers-20111108111312AAq4ETn_ans-0043', 'text': 'My vet told me when a dog is vomiting a lot, it could be a sign of obstruction.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu'}	am	3 -> 1	My vet told me when a dog	My vet told me when a dog am vomiting a lot, it could be a sign of obstruction.	[]	[]	0	0	0	False	False	False	4.257518254739248e-07	SV-P	eng	3	1	SV	aux	+	[-5.888381004333496, -10.268153190612793, -2.6267385482788086, -0.027524948120117188, -5.094725608825684, -5.3162078857421875, -1.458714485168457, -1.2042617797851562, -5.1836347579956055, -3.6181564331054688, -0.42203426361083984, -1.241490364074707, -1.3201723098754883, -1.5122251510620117, -0.2835979461669922, -1.2271051406860352, -1.0514183044433594, -0.3316068649291992, -6.367877006530762, -1.0261945724487305]	[-5.888381004333496, -10.268153190612793, -2.6267385482788086, -0.027524948120117188, -5.094725608825684, -5.3162078857421875, -1.458714485168457, -12.128915786743164, -10.222047805786133, -3.4989776611328125, -0.4945402145385742, -1.6225366592407227, -1.4093780517578125, -1.374227523803711, -0.2855396270751953, -1.3553838729858398, -1.1623563766479492, -0.35451316833496094, -6.319234848022461, -1.0957279205322266]	55.47022247314453	72.00382995605469	16.533607482910156
566	Which wonderful contact of mine is thumbs upping all my best answers ^^?	upping	7	is	5.0	contact	2	{'Number': 'Sing', 'lemma': 'contact'}	NOUN	is	5	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	3	[]	{'newdoc id': 'answers-20111107173321AASNJjc_ans', 'sent_id': 'answers-20111107173321AASNJjc_ans-0001', 'newpar id': 'answers-20111107173321AASNJjc_ans-p0001', 'text': 'Which wonderful contact of mine is thumbs upping all my best answers ^^?', 'treebank': 'UD_English-EWT/en_ewt-ud-test.conllu'}	'm	3 -> 1	Which wonderful contact of mine	Which wonderful contact of mine 'm thumbs upping all my best answers ^^?	[]	[]	0	0	0	False	False	False	3.184623654544957e-06	SV-P	eng	3	1	SV	aux	+	[-7.968906402587891, -11.402066230773926, -10.511637687683105, -4.217213153839111, -5.555216312408447, -2.3888864517211914, -14.760334968566895, -6.724551200866699, -2.411623954772949, -4.691905975341797, -3.627671241760254, -6.706734657287598, -8.474721908569336, -9.9148588180542, -3.7960290908813477]	[-7.968906402587891, -11.402066230773926, -10.511637687683105, -4.217213153839111, -5.555216312408447, -8.86697769165039, -4.350191593170166, -14.667657852172852, -5.867098331451416, -3.5997824668884277, -5.1646318435668945, -4.2802581787109375, -5.724544048309326, -8.357086181640625, -10.508360862731934, -4.883528709411621]	103.15235900878906	115.92515563964844	12.772796630859375
